Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Food Akshaya-Bamboo Hut,500,"Andhra,Chinese,North Indian,South Indian",Hyderabad,Mallapur,Casual Dining,1130am to 11pm(Mon-Sun),Good,3.7,128
Sri Balaji Family Dhaba,700,North Indian,Hyderabad,Nacharam,Casual Dining,11am to 11pm(Mon-Sun),Good,3.5,118
Gossips & Chaat,300,"Chinese,South Indian,North Indian",Hyderabad,Marredpally,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,101
Al Saud Bait Al Mandi,400,Arabian,Hyderabad,Chandrayanagutta,Casual Dining,1pm to 2am(Mon-Sun),Good,3.6,244
Slice in Life,600,"Biryani,North Indian,Chinese",Hyderabad,Banjara Hills,Quick Bites,12noon to 11pm(Mon-Sun),Average,2.5,101
Urban Munchies,300,"Burger,Pizza",Hyderabad,Adikmet,Quick Bites,10am to 1030pm(Mon-Sun),Average,2.9,108
D Whirl Street,200,Fast Food,Hyderabad,Uppal,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.1,104
SreePaada Vantakam,250,South Indian,Hyderabad,Manikonda,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.5,100
Annapurna  Bar and Restaurant,800,"North Indian,Chinese",Hyderabad,Nallakunta,Casual Dining,11am to 11pm(Mon-Sun),Average,3.2,87
Southern Mirchi,800,"North Indian,Andhra,Chinese",Hyderabad,Panjagutta,Casual Dining,"12noon to 4pm,7pm to 11pm(Mon-Sun)",Good,3.7,107
Shake Studio,400,"Beverages,Juices",Hyderabad,S R Nagar,Beverage Shop,11am to 230am(Mon-Sun),Very Good,4.1,133
Fast Food Factory,500,"Fast Food,Chinese,North Indian,Beverages",Hyderabad,Begumpet,Quick Bites,10am to 10pm(Mon-Sun),Good,3.9,42
Chaat Chatore,250,"Street Food,Fast Food",Hyderabad,Basheer Bagh,Quick Bites,1130am to 11pm(Mon-Sun),Good,3.6,94
Pakodi Factory,150,Street Food,Hyderabad,Madhapur,Quick Bites,2pm to 1030pm(Mon-Sun),Poor,2.3,106
Ananya Food Court,500,Chinese,Hyderabad,Madhapur,Food Court,11am to 11pm(Mon-Sun),Good,3.8,93
Kings Shawarma Hub,250,"North Indian,Chinese",Hyderabad,Nacharam,Quick Bites,10am to 12midnight(Mon-Sun),Average,3.0,208
Pallavi Biryani,450,"Biryani,North Indian,Chinese",Hyderabad,Kukatpally,Quick Bites,1130am to 1130pm(Mon-Sun),Good,3.8,135
Sri Aaswadh,700,"North Indian,Mughlai,Chinese",Hyderabad,ECIL,Casual Dining,12noon to 11pm(Mon-Sun),Very Good,4.0,125
Sri Annapurna Bhojanasala,450,South Indian,Hyderabad,Ameerpet,Casual Dining,1130am to 11pm(Mon-Sun),Average,3.3,113
Yo Bakers,300,"Cafe,Bakery",Hyderabad,Kukatpally,Café,10am to 1030pm(Mon-Sun),Good,3.7,102
6 Degrees Fahrenheit,300,Desserts,Hyderabad,Habsiguda,Dessert Parlor,12noon to 1am(Mon-Sun),Good,3.9,185
Hotel Anand Bhavan,450,"South Indian,North Indian",Hyderabad,PG Road,Casual Dining,6am to 1030pm(Mon-Sun),Good,3.5,101
Anuus Frankez,150,Rolls,Hyderabad,Kukatpally,Quick Bites,11am to 1045pm(Mon-Sun),Good,3.7,100
New Niloufer Cafe & Restaurant,500,"Mughlai,Chinese",Hyderabad,Lakdikapul,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,84
Amore Gourmet Gelato,250,"Ice Cream,Desserts",Hyderabad,Inorbit Mall-- Hitech City,Dessert Parlor,9am to 11pm(Mon-Sun),Good,3.6,105
Cyberspice Food Hub,400,"North Indian,Fast Food",Hyderabad,Lingampally,Quick Bites,1230pm to 11pm(Mon-Sun),Average,2.8,115
Frosty Den,300,"Desserts,Ice Cream",Hyderabad,Adikmet,Dessert Parlor,10am to 1030pm(Mon-Sun),Average,2.6,98
Curry Pot,800,"North Indian,Chinese,South Indian",Hyderabad,PG Road,Casual Dining,7am to 1130pm(Mon-Sun),Good,3.8,99
Sai Krupa Tiffins & Caterings,400,South Indian,Hyderabad,Ramanthapur,Quick Bites,6am to 11pm(Mon-Sun),Average,2.9,105
Urvasi Bar & Restaurant - Hotel Urvashi,900,"North Indian,Chinese",Hyderabad,Hotel Urvashi-- Panjagutta,Bar,11am to 11pm(Mon-Sun),Average,2.9,63
Best Bakers,250,"Bakery,Desserts,Fast Food",Hyderabad,Marredpally,Bakery,7am to 1030pm(Mon-Sun),Good,3.5,103
Atithi Delight,700,"North Indian,Chinese",Hyderabad,Kukatpally,Casual Dining,11am to 11pm(Mon-Sun),Average,2.5,102
Delhiwala Chat,350,"Street Food,Fast Food,Juices",Hyderabad,Karkhana,Quick Bites,7am to 11pm(Mon-Sun),Good,3.7,64
Ibrahims,400,"Mughlai,Kebab,Rolls,Fast Food",Hyderabad,Koti,Quick Bites,"1pm to 11pm(Mon,Tue,Wed,Thu,Sat,Sun),Closed...",Very Good,4.0,61
Yelurii Ruchulu,600,Andhra,Hyderabad,Same Place Food Court-- Madhapur,Casual Dining,11am to 11pm(Mon-Sun),Good,3.6,87
Nakoda's Rasoi Ghar,400,"Street Food,North Indian,Chinese",Hyderabad,Ameerpet,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,95
Fried Rollz,150,Fast Food,Hyderabad,Himayath Nagar,Kiosk,2pm to 10pm(Mon-Sun),Good,3.5,108
Baadshah Restaurant,650,Biryani,Hyderabad,Uppal,Quick Bites,"11am to 12midnight(Mon,Tue,Wed,Thu,Fri,Sun)...",Good,3.6,199
Amogh Takeaway - Yatri Nivas,500,"North Indian,South Indian",Hyderabad,Yatri Nivas-- S P Road-- Secundrabad,none,7am to 11pm(Mon-Sun),Good,3.5,106
Red Brick Cafe,500,"Cafe,Italian,Chinese",Hyderabad,Banjara Hills,Café,10am to 11pm(Mon-Sun),Good,3.8,77
New Jeet's Kitchen,550,"North Indian,Chinese",Hyderabad,Alwal,Quick Bites,11am to 1130pm(Mon-Sun),Average,3.4,98
Venue - Quality Inn Residency,800,"Continental,Chinese,Rajasthani,Gujarati,North Indian",Hyderabad,Nampally,Casual Dining,"1230pm to 330pm,630pm to 11pm(Mon-Sun)",Good,3.9,79
Desi Pizzas,300,Pizza,Hyderabad,Chanda Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,97
Hotel City Point,200,"Street Food,Chinese,North Indian",Hyderabad,Himayath Nagar,Quick Bites,430am to 11pm(Mon-Sun),Average,3.0,92
Mee Ruchi,550,"South Indian,North Indian,Chinese",Hyderabad,Balanagar,Casual Dining,7am to 10pm(Mon-Sun),Average,3.0,95
Sai Raghavendra,200,"South Indian,North Indian,Chinese",Hyderabad,Sainikpuri,Quick Bites,630am to 11pm(Mon-Sun),Average,3.3,108
Shri Vaishnav Dhaba,500,North Indian,Hyderabad,Gachibowli,Casual Dining,11am to 11pm(Mon-Sun),Good,3.7,94
Roman Bakers,350,"Bakery,Fast Food,Desserts",Hyderabad,Manikonda,Bakery,10am to 1030pm(Mon-Sun),Average,3.0,94
Bihari Dhaba,250,"North Indian,Bihari",Hyderabad,Gachibowli,Quick Bites,12noon to 11pm(Mon-Sun),Very Good,4.0,105
Oh! Dish Kitchen,500,"Bengali,North Indian",Hyderabad,Madhapur,Casual Dining,1130am to 11pm(Mon-Sun),Good,3.5,73
Amogha Restaurant,150,South Indian,Hyderabad,Sainikpuri,Quick Bites,630am to 11pm(Mon-Sun),Average,2.6,102
Golden Deluxe Mess,300,"Andhra,Biryani",Hyderabad,Khairatabad,Quick Bites,"11am to 4pm,730pm to 1030pm(Mon-Sun)",Average,3.0,89
Ganesh Bakery,200,"Desserts,Bakery,Fast Food",Hyderabad,Alwal,Dessert Parlor,1030am to 11pm(Mon-Sun),Good,3.7,114
Balaji family dhaba,500,North Indian,Hyderabad,Saroor Nagar,Dhaba,12noon to 11pm(Mon-Sun),Good,3.7,86
Hot N Tasty Chicken Shawarma,250,"Street Food,Arabian",Hyderabad,Malakpet,Quick Bites,2pm to 11pm(Mon-Sun),Average,2.9,95
Fired Pizza Wooden Delight,400,Pizza,Hyderabad,Miyapur,Quick Bites,1230pm to 10pm(Mon-Sun),Average,3.1,98
Happy Homes,150,South Indian,Hyderabad,Kukatpally,Quick Bites,"7am to 1030pm(Mon,Thu),7am to 10pm(Tue,Wed...",Good,3.8,99
Yadadri Highway Bawarchi,200,"North Indian,Chinese,Biryani",Hyderabad,Uppal,Quick Bites,11am to 11pm(Mon-Sun),Good,3.8,67
Eat'n Gard'n,250,Fast Food,Hyderabad,Mallapur,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.6,73
Apna Zaika,150,"South Indian,Chinese,North Indian",Hyderabad,Lingampally,Food Truck,"8am to 3pm,7pm to 11pm(Mon-Sun)",Average,3.2,82
Step In 6 Resto BBQ,1000,"North Indian,South Indian,Chinese,Thai,BBQ",Hyderabad,A S Rao Nagar,Casual Dining,"11am to 3pm,5pm to 12midnight(Mon-Sun)",Good,3.9,152
Stone Magic Ice Creamery,200,"Desserts,Ice Cream",Hyderabad,Kukatpally,Dessert Parlor,11am to 11pm(Mon-Sun),Good,3.7,85
Eat India Company,1700,"North Indian,Mughlai",Hyderabad,Jubilee Hills,Casual Dining,"12noon to 3pm,7pm to 1130pm(Mon-Sun)",Very Good,4.1,1638
Vindu Bhojanam Restaurant,600,"South Indian,North Indian",Hyderabad,Kukatpally,Casual Dining,"121pm to 330pm,7pm to 1155pm(Mon-Tue),12noon...",Good,3.5,701
Bahar Biryani Cafe,700,"Biryani,Chinese,North Indian,South Indian",Hyderabad,Vanasthalipuram,Casual Dining,12noon to 1130pm(Mon-Sun),Good,3.6,712
Sri Abhiruchi Biryani & Chinese Fast Food,400,"Biryani,Fast Food",Hyderabad,Dilsukhnagar,Quick Bites,11am to 12midnight(Mon-Sun),Very Good,4.1,1361
