Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Ek Roop Creations,200,Bakery,Chandigarh,Sector 46-- Chandigarh,none,9am to 9pm(Mon-Sun),Good,3.6,37
Bhatia Foods,600,"Mughlai,North Indian,Chinese",Chandigarh,Phase 10-- Mohali,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,90
The CS Kafe,300,"Pizza,Fast Food,Beverages",Chandigarh,Sector 16-- Panchkula,none,11am to 11pm(Mon-Sun),Average,3.3,74
Shaan-e-Awadh,500,North Indian,Chandigarh,VIP Road,Casual Dining,1130am to 11pm(Mon-Sun),Good,3.7,51
Sandwich Square,300,"Sandwich,Burger,Italian,Beverages",Chandigarh,VIP Road,Quick Bites,9am to 11pm(Mon-Sun),Good,3.6,27
Amritsari Food Center,200,North Indian,Chandigarh,VIP Road,none,12noon to 330pm(Mon-Sun),Average,3.2,5
Pehalwan Paratha Point,100,North Indian,Chandigarh,Sector 40-- Chandigarh,Quick Bites,11am to 11pm(Mon-Sun),Average,3.0,65
Shambys Pizza Cafe,500,Fast Food,Chandigarh,Sector 7-- Chandigarh,none,"1130am to 1030pm(Mon-Sat),Closed(Sun)",Average,3.4,88
Dilip Dhaba,300,North Indian,Chandigarh,Sector 46-- Chandigarh,Quick Bites,8am to 11pm(Mon-Sun),Average,3.0,4
Sodhi Tiffin Services,200,North Indian,Chandigarh,Sector 47-- Chandigarh,none,"7am to 930am,12noon to 230pm,6pm to 9pm...",Average,3.1,8
Kerala Kitchen,300,"Kerala,South Indian",Chandigarh,Sector 12-- Chandigarh,none,"1pm to 4pm,6pm to 1030pm(Mon-Sun)",Average,3.1,6
Lucky Fun 'N' Food,400,"Chinese,North Indian",Chandigarh,Sector 10-- Panchkula,Quick Bites,10am to 10pm(Mon-Sun),Average,3.4,67
KCB 8,500,"North Indian,Chinese",Chandigarh,Sector 8-- Chandigarh,none,11am to 11pm(Mon-Sun),Average,3.4,136
Sai Fresh N Fries,250,Fast Food,Chandigarh,Sector 21-- Chandigarh,none,9am to 1030pm(Mon-Sun),Good,3.8,53
Rohit China Town,500,"Street Food,Fast Food,North Indian,Chinese,Momos",Chandigarh,Sector 21-- Chandigarh,Quick Bites,8am to 11pm(Mon-Sun),Average,3.1,13
Turning 11 Punjabi Dhaba,350,North Indian,Chandigarh,Sector 11-- Chandigarh,Dhaba,"9am to 3pm,7pm to 11pm(Mon-Sun)",Average,3.3,14
Kamats Restaurant,500,"South Indian,North Indian",Chandigarh,Sector 26-- Chandigarh,Casual Dining,11am to 1030pm(Mon-Sun),Good,3.8,122
Bakers Delight,400,Bakery,Chandigarh,Sector 71-- Mohali,none,9am to 9pm(Mon-Sun),Average,3.1,11
Taste Becomes Health,300,"Healthy Food,Beverages,Fast Food",Chandigarh,Sector 67-- Mohali,none,9am to 10pm(Mon-Sun),Good,3.9,118
Sardar Fish and Chicken,400,"North Indian,Seafood",Chandigarh,VIP Road,none,6pm to 11pm(Mon-Sun),Average,3.1,7
The James Bean,300,Fast Food,Chandigarh,Phase 5-- Mohali,Quick Bites,"11am to 11pm(Mon-Sat),11am to 1030pm(Sun)",Good,3.6,38
The Sandwich Club & Burger House,200,"Burger,Fast Food,Sandwich",Chandigarh,Kharar Road,Quick Bites,11am to 10pm(Mon-Sun),Good,3.6,50
Akbar Mughlai Kitchen,600,"North Indian,Mughlai",Chandigarh,Phase 10-- Mohali,Quick Bites,1230pm to 11pm(Mon-Sun),Good,3.8,465
Sonu Dhaba,250,North Indian,Chandigarh,Sector 28-- Chandigarh,Dhaba,"11am to 11pm(Mon,Wed,Fri,Sat,Sun),11am to ...",Average,3.2,9
Lucknow Biryani Corner,500,"Biryani,North Indian",Chandigarh,Sector 7-- Chandigarh,none,11am to 11pm(Mon-Sun),Average,2.6,22
Cake O Fresh,300,Bakery,Chandigarh,Utrathiya,Bakery,10am to 10pm(Mon-Sun),Average,3.0,14
The Majestic,1500,"North Indian,Mughlai,Chinese",Chandigarh,Phase 9-- Mohali,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,30
