Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Doon Darbar,500,"North Indian,Mughlai",Dehradun,Paltan Bazaar,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.2,1026
Gaylord Xpress,200,Fast Food,Dehradun,Paltan Bazaar,Quick Bites,10am to 12midnight(Mon-Sun),Good,3.9,627
Mannu Fast Food,250,"Fast Food,North Indian,Chinese",Dehradun,Raipur,Quick Bites,8am to 11pm(Mon-Sun),Very Good,4.3,321
Walk In Woods,800,"North Indian,Pizza,Chinese,Mughlai",Dehradun,Chironwali,Casual Dining,10am to 11pm(Mon-Sun),Very Good,4.3,405
Burger King,500,"Burger,Fast Food",Dehradun,Pacific Mall-- Jakhan,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.1,324
Domino's Pizza,700,"Pizza,Fast Food",Dehradun,Rajpur,Quick Bites,11am to 12midnight(Mon-Sun),Good,3.8,396
Punjab Grill,1250,"Mughlai,North Indian",Dehradun,Jakhan,Casual Dining,12noon to 11pm(Mon-Sun),Excellent,4.7,804
Chicago BR,500,"Rolls,Momos,North Indian,Fast Food,Pizza,Desserts",Dehradun,Karanpur,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.1,286
The Great Indian Pub,1200,"North Indian,Italian,Finger Food",Dehradun,Jakhan,Casual Dining,"12noon to 1045pm(Mon,Tue,Wed,Thu,Fri,Sun)...",Very Good,4.4,309
Black Pepper Restaurant,1000,"North Indian,Chinese,Continental",Dehradun,Karanpur,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.1,422
Super Donuts,400,"American,Fast Food,Desserts,Cafe,Italian,Sandwich,Wraps,Burger",Dehradun,Hathibarkala Salwala,Dessert Parlor,11am to 11pm(Mon-Sun),Very Good,4.4,237
Chilli'z,500,"Mughlai,North Indian,Chinese",Dehradun,Dharampur,Casual Dining,"12noon to 11pm(Mon,Wed,Thu,Fri,Sat,Sun)...",Very Good,4.0,241
Mughal Darbar,500,"North Indian,Biryani",Dehradun,Paltan Bazaar,Quick Bites,8am to 12midnight(Mon-Sun),Good,3.9,176
Town Table Restaurant,1800,"North Indian,Chinese,Continental",Dehradun,Hathibarkala Salwala,Fine Dining,12noon to 11pm(Mon-Sun),Very Good,4.2,310
Infamous Bistro & Bar,500,Cafe,Dehradun,Jakhan,Café,12noon to 11pm(Mon-Sun),Very Good,4.1,272
Ali's Non Vegetarian Restaurant,500,North Indian,Dehradun,Karanpur,Quick Bites,10am to 1030pm(Mon-Sun),Good,3.6,112
Grill Zone,250,"South Indian,Continental,Bakery,Ice Cream",Dehradun,Subhash Nagar,Quick Bites,9am to 9pm(Mon-Sun),Average,3.4,58
New Jassi Restaurant,400,"North Indian,Chinese",Dehradun,Race Course,Quick Bites,10am to 1030pm(Mon-Sun),Good,3.7,81
Sethi's Food Corner,350,Fast Food,Dehradun,Paltan Bazaar,Quick Bites,10am to 1030pm(Mon-Sun),Good,3.9,92
The Doon Jaayaka,150,"North Indian,Fast Food",Dehradun,Balliwala,Quick Bites,1pm to 1030pm(Mon-Sun),Good,3.6,83
Bhura Chicken Corner,500,North Indian,Dehradun,Race Course,Casual Dining,4pm to 1030pm(Mon-Sun),Good,3.8,91
Aangan Restaurant & Bar,1000,"North Indian,Chinese",Dehradun,Karanpur,Fine Dining,1030am to 1030pm(Mon-Sun),Good,3.9,93
3 Pyramids,1000,"Italian,Continental,Chinese",Dehradun,Hathibarkala Salwala,Lounge,11am to 11pm(Mon-Sun),Good,3.8,108
Dope,400,"North Indian,Fast Food",Dehradun,Rajpur,Food Truck,6pm to 1030pm(Mon-Sun),Good,3.9,82
Goli Vada Pav No. 1,150,Street Food,Dehradun,Jakhan,Quick Bites,10am to 10pm(Mon-Sun),Very Good,4.1,84
Café NH 72,800,"Cafe,Beverages",Dehradun,Prem Nagar,Café,11am to 9pm(Mon-Sun),Average,3.0,56
Kolkata's Lazeez Kathi Rolls,250,"North Indian,Rolls",Dehradun,Paltan Bazaar,Quick Bites,11am to 10pm(Mon-Sun),Good,3.5,62
Ladpur Restaurant,300,"Chinese,North Indian",Dehradun,Raipur,Quick Bites,630am to 1030pm(Mon-Sun),Good,3.7,44
Singh Soup Bar,150,Fast Food,Dehradun,Hathibarkala Salwala,Quick Bites,11am to 10pm(Mon-Sun),Good,3.5,68
Woods Grill Lounge & Cafe,800,"Cafe,Continental,Chinese,North Indian,Italian",Dehradun,Dharampur,Café,11am to 11pm(Mon-Sun),Average,3.3,78
Oggy & Dobby Cafe,250,Fast Food,Dehradun,Jakhan,Quick Bites,11am to 1030pm(Mon-Sun),Good,3.5,28
Moti Mahal Restaurant,1000,"North Indian,Rajasthani",Dehradun,Race Course,Casual Dining,10am to 11pm(Mon-Sun),Good,3.6,114
Perfect Cravings,250,"Bakery,Desserts",Dehradun,Paltan Bazaar,Bakery,9am to 9pm(Mon-Sun),Good,3.8,29
Lemon Chilli Family Restaurant,600,North Indian,Dehradun,Race Course,Casual Dining,11am to 11pm(Mon-Sun),Good,3.8,66
Standard Bakery The Corner Shop,200,"Fast Food,Desserts,Bakery",Dehradun,Garhi Cantt,Dessert Parlor,9am to 10pm(Mon-Sun),Average,3.4,16
Fresho,250,North Indian,Dehradun,Jakhan,Quick Bites,12noon to 10pm(Mon-Sun),Good,3.7,49
Daddy's Restaurant,500,North Indian,Dehradun,Jakhan,Dhaba,"1230pm to 1030pm(Mon-Fri),1230pm to 1155pm...",Good,3.8,65
Laxmi Bakers,100,"Bakery,Fast Food",Dehradun,Morowala,Quick Bites,"8am to 9pm(Mon-Sat),Closed(Sun)",Average,3.4,16
Sammaan Restaurant,400,North Indian,Dehradun,Race Course,Casual Dining,9am to 11pm(Mon-Sun),Good,3.8,70
Amritsari Express,750,North Indian,Dehradun,Pacific Mall-- Jakhan,Quick Bites,11am to 11pm(Mon-Sun),Good,3.8,90
All Day Breakfast,200,"Fast Food,Bakery,North Indian",Dehradun,Chukkuwala,Bakery,7am to 1030pm(Mon-Sun),Good,3.6,52
The Connoisseur,700,"Chinese,Indian,North Indian,Mughlai",Dehradun,Malsi,Quick Bites,1130am to 1030pm(Mon-Sun),Good,3.9,47
Unique Brew Cafe,700,"Sandwich,Fast Food,Burger,Pizza",Dehradun,Subhash Nagar,Quick Bites,10am to 10pm(Mon-Sun),Good,3.6,28
Pizza Italia,350,"Pizza,Fast Food",Dehradun,Chironwali,Quick Bites,11am to 10pm(Mon-Sun),Good,3.5,39
