Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Balgotra Vaishno Dhaba,300,North Indian,Jammu,Resham Ghar Colony,Quick Bites,7am to 11pm(Mon-Sun),Average,3.1,13
Grub House Bar & Grill,1000,"Continental,Chinese,Indian",Jammu,Marble Market Area,Casual Dining,11am to 11pm(Mon-Sun),Good,3.6,23
Mint Leaf,700,"Chinese,North Indian",Jammu,Channi Himmat,Café,11am to 11pm(Mon-Sun),Average,3.4,26
Kashmir e Khas,300,Kashmiri,Jammu,Hari Market,Quick Bites,11am to 1030pm(Mon-Sun),Average,3.3,20
Chaska,400,"North Indian,Chinese,Kashmiri",Jammu,Trikuta Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,2.9,7
Sharma Vaishno Dhaba,200,North Indian,Jammu,Preet Nagar,Quick Bites,730am to 1030pm(Mon-Sun),Average,3.2,8
Shri Krishna Bhog Restaurant,400,Indian,Jammu,Lal Kuan,Casual Dining,11am to 1030pm(Mon-Sun),Average,3.0,8
Belly Timber,600,Fast Food,Jammu,Gandhi Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,18
The Legends Food Point,200,"North Indian,Street Food",Jammu,Gandhi Nagar,none,12noon to 1030pm(Mon-Sun),Average,3.2,4
MK Hotel & Restaurant,700,Kashmiri,Jammu,Hari Market,Casual Dining,1pm to 1030pm(Mon-Sun),Good,3.5,20
Sharma Shudh Vaishno Khana,200,North Indian,Jammu,Transport Nagar,Dhaba,11am to 1030pm(Mon-Sun),Average,2.9,11
Rachna Restaurant,400,North Indian,Jammu,Maheshpura,Casual Dining,11am to 11pm(Mon-Sun),Average,3.1,10
Mom's Kitchen,400,"Chinese,Mughlai,Fast Food",Jammu,Resham Ghar Colony,Quick Bites,12noon to 12midnight(Mon-Sun),Average,2.9,10
Moti Mahal,800,North Indian,Jammu,SIDCO Complex,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,6
Royal E Punjab,500,"North Indian,Fast Food",Jammu,Channi Himmat,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.5,15
Cocoberry,300,Desserts,Jammu,Wave Mall-- Channi Himmat,Dessert Parlor,11am to 1030pm(Mon-Sun),Good,3.6,14
Cygnett Pavilion,1000,"North Indian,Chinese,Continental",Jammu,Gandhi Nagar,Casual Dining,11am to 11pm(Mon-Sun),Average,3.2,7
The Kitchen,250,North Indian,Jammu,Trikuta Nagar,Quick Bites,1230pm to 11pm(Mon-Sun),Average,3.2,4
Hot Billions,500,"Continental,Chinese,Kashmiri,Indian",Jammu,Rehari Colony,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,15
The 2nd Wife Kitchen,350,"South Indian,North Indian,Chinese",Jammu,Trikuta Nagar,Quick Bites,11am to 1130pm(Mon-Sun),Average,2.6,20
The Grand Inn,500,"North Indian,Chinese",Jammu,Trikuta Nagar,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,6
Sizzler's,300,North Indian,Jammu,Channi Himmat,Casual Dining,"1pm to 430pm,630pm to 1030pm(Mon,Wed,Thu...",Average,3.1,9
The Health Cafe,500,"Italian,Fast Food",Jammu,Channi Himmat,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,9
Super Shakes,300,Beverages,Jammu,Channi Himmat,Beverage Shop,11am to 1030pm(Mon-Sun),Average,2.9,6
Baskin Robbins,300,Ice Cream,Jammu,Trikuta Nagar,Dessert Parlor,1130am to 1130pm(Mon-Sun),Average,3.3,13
La Italia,350,Cafe,Jammu,Transport Nagar,Café,11am to 11pm(Mon-Sun),Average,3.3,8
American Fried Chicken Restaurant - AFC,600,North Indian,Jammu,Preet Nagar,Casual Dining,11am to 11pm(Mon-Sun),Average,3.2,8
Chinar,1200,Kashmiri,Jammu,Resham Ghar Colony,Fine Dining,11am to 11pm(Mon-Sun),Average,3.2,13
