Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Feel Light,300,North Indian,Bhubaneswar,Baramunda,none,9am to 1030pm(Mon-Sun),Average,2.8,71
The Cake Room,200,Bakery,Bhubaneswar,Nayapalli,Bakery,11am to 9pm(Mon-Sun),Good,3.7,78
Bonfire,500,"Italian,Fast Food",Bhubaneswar,Kharabela Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,124
Fainting Bulls,500,"Thai,Chinese",Bhubaneswar,Patia,Casual Dining,"12noon to 3pm,6pm to 10pm(Mon-Sun)",Good,3.8,36
New South Indian Restaurant,350,South Indian,Bhubaneswar,Bapuji Nagar,Casual Dining,630am to 1030pm(Mon-Sun),Good,3.7,93
Laziz,400,"North Indian,Biryani,Chinese,Rolls",Bhubaneswar,Chandrasekharpur,Casual Dining,11am to 1030pm(Mon-Sun),Average,3.3,61
Stone House,400,Fast Food,Bhubaneswar,Sahid Nagar,Quick Bites,1030am to 1030pm(Mon-Sun),Good,3.5,63
Born South,300,South Indian,Bhubaneswar,Patia,Quick Bites,830am to 10pm(Mon-Sun),Good,3.8,64
NH99,500,North Indian,Bhubaneswar,Khandagiri,Café,10am to 10pm(Mon-Sun),Good,3.6,82
The Chakhana.com,500,"North Indian,Chinese",Bhubaneswar,Khandagiri,Casual Dining,"1130am to 330pm,530pm to 1030pm(Mon-Sun)",Good,3.5,44
The Anchor's Kafe,350,"Cafe,Momos",Bhubaneswar,Kharabela Nagar,Café,11am to 10pm(Mon-Sun),Average,3.3,108
Namaste Reloaded,300,"Chinese,North Indian",Bhubaneswar,Jagmohan Nagar,Quick Bites,11am to 1030pm(Mon-Sun),Good,3.6,93
Paris Bakery,300,"Bakery,Fast Food",Bhubaneswar,Jayadev Vihar,Bakery,8am to 10pm(Mon-Sun),Good,3.7,54
1360 The Green Ville,700,"North Indian,Chinese,Fast Food",Bhubaneswar,Patia,Casual Dining,"11am to 330pm,7pm to 1030pm(Mon-Sun)",Good,3.8,34
Eclipse -The Hangout Zone,600,"South Indian,North Indian,Fast Food,Chinese",Bhubaneswar,Chandrasekharpur,Quick Bites,6am to 11pm(Mon-Sun),Average,3.3,85
Home Made,250,North Indian,Bhubaneswar,Patia,none,"8am to 2pm,5pm to 1030pm(Mon,Tue,Wed,Thu...",Good,3.8,91
Biriyani On Call,200,"Biryani,Chinese",Bhubaneswar,Jatni,Quick Bites,12noon to 930pm(Mon-Sun),Average,3.4,26
Hotel Blue Berry,300,"North Indian,Chinese",Bhubaneswar,Bapuji Nagar,Quick Bites,1130am to 1130pm(Mon-Sun),Average,3.4,32
Indian Food Bowl,300,"Oriya,North Indian",Bhubaneswar,Patia,Quick Bites,7am to 10pm(Mon-Sun),Average,3.4,83
Z Spicy Roll,200,Rolls,Bhubaneswar,Jayadev Vihar,none,3pm to 10pm(Mon-Sun),Good,3.8,66
Hotel Kaberi,400,North Indian,Bhubaneswar,Lakshmi Sagar,Quick Bites,11am to 1030pm(Mon-Sun),Good,3.6,51
Pattropoda.com,700,"North Indian,Chinese,Mughlai",Bhubaneswar,Baramunda,Casual Dining,730am to 1030pm(Mon-Sun),Good,3.5,69
