Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Brown Sugar Cafe,400,"Cafe,Bakery",Bhopal,Gulmohar Colony,Café,10am to 11pm(Mon-Sun),Poor,2.1,74
Tea Friend's,100,"Tea,Fast Food,Bakery,Coffee",Bhopal,Maharana Pratap Nagar,Quick Bites,9am to 10pm(Mon-Sun),Good,3.5,22
Hide Away Grill,600,North Indian,Bhopal,Arera Colony,Casual Dining,2pm to 10pm(Mon-Sun),Good,3.5,28
Hotel Sai Mahima,400,North Indian,Bhopal,Maharana Pratap Nagar,Quick Bites,11am to 3am(Mon-Sun),Good,3.7,66
Laxmi Chinese Fast Food,150,"Chinese,North Indian",Bhopal,Maharana Pratap Nagar,Quick Bites,11am to 1030pm(Mon-Sun),Good,3.5,20
Sindh Krishna Bakery,300,"Desserts,Fast Food",Bhopal,Kohefiza,Bakery,"10am to 10pm(Mon,Tue,Wed,Thu,Fri,Sun),10am...",Average,3.4,25
Gyani de Chole Bhature,400,North Indian,Bhopal,BHEL,Quick Bites,"2pm to 8pm(Mon,Tue,Wed,Fri,Sat,Sun),Closed...",Average,2.5,24
Air Kitchen Restaurant,600,"North Indian,Chinese,Fast Food",Bhopal,Maharana Pratap Nagar,Quick Bites,1030am to 10pm(Mon-Sun),Good,3.5,16
The Momo Factory,200,Momos,Bhopal,Arera Colony,none,4pm to 1030pm(Mon-Sun),Average,3.3,8
Barbeque Corner,700,BBQ,Bhopal,Arera Colony,Casual Dining,"12noon to 3am(Mon,Tue,Wed,Thu,Sat),Closed...",Good,3.5,17
Mama Fruit Juice Bar since 1974,100,"Juices,Salad,Beverages",Bhopal,TT Nagar,Beverage Shop,9am to 10pm(Mon-Sun),Good,3.5,11
Hotel Aditya Palace,400,North Indian,Bhopal,Maharana Pratap Nagar,none,"830am to 1030pm(Mon,Tue,Wed,Fri,Sat,Sun)...",Average,3.3,14
Mizaz-e-Bhopal,300,"North Indian,Chinese",Bhopal,Jhangirabad,none,12noon to 10pm(Mon-Sun),Average,3.2,21
Self Care,200,Healthy Food,Bhopal,Gulmohar Colony,none,830am to 7pm(Mon-Sun),Average,3.3,11
Aradhana,500,"Fast Food,North Indian",Bhopal,BHEL,Casual Dining,8am to 1030pm(Mon-Sun),Average,3.4,9
Tea Friend's,250,"Cafe,Tea",Bhopal,TT Nagar,Café,10am to 10pm(Mon-Sun),Average,2.9,21
Monkey's Cafe & Grill,250,"Cafe,Fast Food",Bhopal,Maharana Pratap Nagar,Café,12noon to 10pm(Mon-Sun),Average,3.3,14
Chai Da Talab,200,"Sandwich,Fast Food,Beverages",Bhopal,BHEL,Quick Bites,8am to 10pm(Mon-Sun),Average,3.2,20
RK's Idli,250,South Indian,Bhopal,BHEL,Quick Bites,"8am to 2pm,5pm to 7pm(Mon-Sat),8am to 2pm(Sun)",Good,3.6,27
Fresh Fruit Salad Centre,200,Healthy Food,Bhopal,TT Nagar,Quick Bites,8am to 1030pm(Mon-Sun),Good,3.6,17
Food Venture,200,"Chinese,North Indian,Sandwich,Burger",Bhopal,Gulmohar Colony,none,11am to 10pm(Mon-Sun),Average,3.2,16
Desi Gali FastFood,350,Fast Food,Bhopal,Jhangirabad,Quick Bites,11am to 10pm(Mon-Sun),Average,3.4,16
Club D Zorba,600,"North Indian,Chinese,Biryani,Desserts,Beverages",Bhopal,Gulmohar Colony,Casual Dining,12noon to 10pm(Mon-Sun),Good,3.6,19
Balaji Cafe,200,South Indian,Bhopal,Hoshangabad Road,Quick Bites,9am to 9pm(Mon-Sun),Good,3.6,18
