Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Beetroot Julienne,400,"Healthy Food,North Indian",Delhi NCR,Sector 50-- Gurgaon,none,"1230pm to 330pm,630pm to 930pm(Mon-Sun)",Average,3.2,8
Foodiz,400,Fast Food,Delhi NCR,Greater Kailash 1 (GK1),Quick Bites,11am to 10pm(Mon-Sun),Average,3.1,8
Moonlight Pizza Corner,250,"Italian,Burger",Delhi NCR,South City 2,Quick Bites,930am to 1030pm(Mon-Sun),Average,3.3,13
Chai Garam,300,"Beverages,Fast Food",Delhi NCR,Sector 62-- Noida,none,10am to 10pm(Mon-Sun),Average,3.0,4
Icylicious,150,"Desserts,Ice Cream",Delhi NCR,Chandni Chowk,none,1130am to 1030pm(Mon-Sun),Average,3.3,10
Delight Of Madness,650,Fast Food,Delhi NCR,Amar Colony,Quick Bites,"Closed(Mon),11am to 11pm(Tue-Sun)",Good,3.8,83
DESI ADDA KABAB KINGS,300,"North Indian,Rolls,Momos,Chinese",Delhi NCR,Rohini,Quick Bites,11am to 1130pm(Mon-Sun),Average,2.9,22
DESI ADDA KABAB KINGS,300,"North Indian,Rolls,Momos,Chinese",Delhi NCR,Rohini,Quick Bites,11am to 1130pm(Mon-Sun),Average,2.9,22
Conti Singh,500,Italian,Delhi NCR,Green Park,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,4
Cook & Grill,500,North Indian,Delhi NCR,Raj Nagar,Quick Bites,9am to 11pm(Mon-Sun),Good,3.5,70
