Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
New Punjabi Dhaba,450,North Indian,Agra,Khandari,Dhaba,11am to 11pm(Mon-Sun),Average,3.3,145
Unlimited Pizza,400,"Ice Cream,Desserts,Fast Food",Agra,Civil Lines,Dessert Parlor,10am to 11pm(Mon-Sun),Good,3.6,55
Shan E Hind,450,North Indian,Agra,Agra Cantt,Casual Dining,11am to 11pm(Mon-Sun),Good,3.6,91
Cake House,500,"Bakery,Fast Food",Agra,Civil Lines,Bakery,9am to 9pm(Mon-Sun),Good,3.7,127
Mothers Milkshakes,220,"Italian,Fast Food,Beverages",Agra,Civil Lines,Quick Bites,1130am to 1130pm(Mon-Sun),Good,3.7,140
Agarwal Restaurant Sweets And Dairy,300,"North Indian,Beverages,South Indian,Fast Food,Pizza",Agra,Shahganj,Quick Bites,8am to 10pm(Mon-Sun),Good,3.8,96
Shree Bankey Bihari Misthan Bhandar,300,"Mithai,Street Food,South Indian,Chinese",Agra,Sikandra,Sweet Shop,12noon to 1030pm(Mon-Sun),Very Good,4.3,93
Chef at Home Bakery,150,"Bakery,Fast Food",Agra,Civil Lines,Bakery,10am to 10pm(Mon-Sun),Average,3.2,97
Annjal Restaurant,600,"North Indian,Rajasthani",Agra,Civil Lines,Casual Dining,"12noon to 4pm,630pm to 1030pm(Mon-Sun)",Excellent,4.5,51
Daddy's Burger Bar (Hungernomia),300,"Beverages,Burger,Fast Food,Pizza,Sandwich,Wraps",Agra,Civil Lines,Quick Bites,"1030am to 1030pm(Mon-Tue),10am to 1030pm...",Good,3.9,161
Guru Kripa Yadav Dhaba,150,North Indian,Agra,Civil Lines,Dhaba,12noon to 11pm(Mon-Sun),Good,3.9,50
Bhagwati Dhaba,200,North Indian,Agra,Sikandra,Dhaba,8am to 12midnight(Mon-Sun),Good,3.9,117
Bhawna Sweets,300,"Mithai,Desserts",Agra,Civil Lines,Sweet Shop,7am to 10pm(Mon-Sun),Good,3.9,86
Goli Vada Pav No. 1,150,Street Food,Agra,Sikandra,Quick Bites,11am to 1030pm(Mon-Sun),Very Good,4.1,159
Chaska Restaurant,800,"North Indian,Chinese,South Indian",Agra,Kamla Nagar,Casual Dining,12noon to 11pm(Mon-Sun),Average,3.3,134
Master Chef Italian Fast Food Corner,400,Fast Food,Agra,Khandari,Quick Bites,130pm to 10pm(Mon-Sun),Average,2.8,147
Gurgaonwala,300,Fast Food,Agra,Shahganj,Quick Bites,530pm to 1030pm(Mon-Sun),Very Good,4.0,192
Yo Yo Foods,300,"Chinese,South Indian",Agra,Khandari,Quick Bites,11am to 1030pm(Mon-Sun),Good,3.8,124
